key	primaryKey	internalId	type	provider	dependencyKey
diggingvatsvfx_assets_shoveldiggingdirtsprayaaddressable_2f77c7919d098b33f5c4ae74a1092331.bundle	diggingvatsvfx_assets_shoveldiggingdirtsprayaaddressable_2f77c7919d098b33f5c4ae74a1092331.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\diggingvatsvfx_assets_shoveldiggingdirtsprayaaddressable_2f77c7919d098b33f5c4ae74a1092331.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\dismembermetshared_assets_all_28bc0d462ac8d456fb75793e936daae8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
excavator_assets__2baa6cb83c4adf544c8b52bbfea228e2.bundle	excavator_assets__2baa6cb83c4adf544c8b52bbfea228e2.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\excavator_assets__2baa6cb83c4adf544c8b52bbfea228e2.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
fingerscutscene_assets__f83f1e2f26d36f5f887d9fa557c6a567.bundle	fingerscutscene_assets__f83f1e2f26d36f5f887d9fa557c6a567.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\fingerscutscene_assets__f83f1e2f26d36f5f887d9fa557c6a567.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
gamesaveupgrades_assets__e33811b2f85e56e67927a3b932c21be2.bundle	gamesaveupgrades_assets__e33811b2f85e56e67927a3b932c21be2.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\gamesaveupgrades_assets__e33811b2f85e56e67927a3b932c21be2.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
getdownson_assets__7fdd421d2c61563ac9bb2e6fd84d258f.bundle	getdownson_assets__7fdd421d2c61563ac9bb2e6fd84d258f.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\getdownson_assets__7fdd421d2c61563ac9bb2e6fd84d258f.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
gettothechoppercutscene_assets__3635644ee8818b32a902a2ffca53e9ea.bundle	gettothechoppercutscene_assets__3635644ee8818b32a902a2ffca53e9ea.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\gettothechoppercutscene_assets__3635644ee8818b32a902a2ffca53e9ea.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
goldroomcutscene_assets__0f009f8243b3695100eb1e4db131f23e.bundle	goldroomcutscene_assets__0f009f8243b3695100eb1e4db131f23e.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\goldroomcutscene_assets__0f009f8243b3695100eb1e4db131f23e.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
golfcart_assets__3b6eca0d0f37faaf55c5bc8b3989d69b.bundle	golfcart_assets__3b6eca0d0f37faaf55c5bc8b3989d69b.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\golfcart_assets__3b6eca0d0f37faaf55c5bc8b3989d69b.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
graves_assets__c760f5606f82f983d2fc7396e84c2ae8.bundle	graves_assets__c760f5606f82f983d2fc7396e84c2ae8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\graves_assets__c760f5606f82f983d2fc7396e84c2ae8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
guitarcorpse_assets__c474b931528f0cd692d1e7c7d55c915b.bundle	guitarcorpse_assets__c474b931528f0cd692d1e7c7d55c915b.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\guitarcorpse_assets__c474b931528f0cd692d1e7c7d55c915b.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
hallwaytimmy_assets__0c482b4cdd5ee498f2122ad635f68197.bundle	hallwaytimmy_assets__0c482b4cdd5ee498f2122ad635f68197.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\hallwaytimmy_assets__0c482b4cdd5ee498f2122ad635f68197.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
helicopterseat_assets__59994c43c2ee9ab7c612b0b2d4c52a2e.bundle	helicopterseat_assets__59994c43c2ee9ab7c612b0b2d4c52a2e.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\helicopterseat_assets__59994c43c2ee9ab7c612b0b2d4c52a2e.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
hitfleshvfx_assets_hitflesh_751c1536f70d90a0e5f9403e423517a8.bundle	hitfleshvfx_assets_hitflesh_751c1536f70d90a0e5f9403e423517a8.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\hitfleshvfx_assets_hitflesh_751c1536f70d90a0e5f9403e423517a8.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
hitfleshvfx_assets_sonscannibalflesh_476538b343741f2f5d1532e9b8e64eec.bundle	hitfleshvfx_assets_sonscannibalflesh_476538b343741f2f5d1532e9b8e64eec.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\hitfleshvfx_assets_sonscannibalflesh_476538b343741f2f5d1532e9b8e64eec.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_3dprintedflaskitem_639eee4572ce8498dd0bc10655df5051.bundle	items_assets_3dprintedflaskitem_639eee4572ce8498dd0bc10655df5051.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_3dprintedflaskitem_639eee4572ce8498dd0bc10655df5051.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_3dprintedgpslocatorcaseitem_856d42e66d94e669d35077e72094e04a.bundle	items_assets_3dprintedgpslocatorcaseitem_856d42e66d94e669d35077e72094e04a.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_3dprintedgpslocatorcaseitem_856d42e66d94e669d35077e72094e04a.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_3dprintedgrapplinghookitem_5596cad0b026f9a259de4c6aba50de33.bundle	items_assets_3dprintedgrapplinghookitem_5596cad0b026f9a259de4c6aba50de33.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_3dprintedgrapplinghookitem_5596cad0b026f9a259de4c6aba50de33.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_3dprintedknifeitem_6f26b60ad142567287978b9e67dc5787.bundle	items_assets_3dprintedknifeitem_6f26b60ad142567287978b9e67dc5787.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_3dprintedknifeitem_6f26b60ad142567287978b9e67dc5787.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_3dprintedsleditem_c0ec64839d5ff96c63de73693c80d9ac.bundle	items_assets_3dprintedsleditem_c0ec64839d5ff96c63de73693c80d9ac.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_3dprintedsleditem_c0ec64839d5ff96c63de73693c80d9ac.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_3dprinterresinitem_8633237af30ceac8df88ca4d1469c1de.bundle	items_assets_3dprinterresinitem_8633237af30ceac8df88ca4d1469c1de.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_3dprinterresinitem_8633237af30ceac8df88ca4d1469c1de.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_actioncameraitem_a171b1b7bb0a25fae88ef841faf68369.bundle	items_assets_actioncameraitem_a171b1b7bb0a25fae88ef841faf68369.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_actioncameraitem_a171b1b7bb0a25fae88ef841faf68369.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_aircanisteritem_2922392b37b5a21661a49b9a12e6f70a.bundle	items_assets_aircanisteritem_2922392b37b5a21661a49b9a12e6f70a.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_aircanisteritem_2922392b37b5a21661a49b9a12e6f70a.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_albumcoveritem_07e6a9a307d8efe56d55acbd46c6b664.bundle	items_assets_albumcoveritem_07e6a9a307d8efe56d55acbd46c6b664.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_albumcoveritem_07e6a9a307d8efe56d55acbd46c6b664.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_aliverabbititem_406c2470f1aee903de01abdd49bd327e.bundle	items_assets_aliverabbititem_406c2470f1aee903de01abdd49bd327e.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_aliverabbititem_406c2470f1aee903de01abdd49bd327e.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_aloeveraitem_9a72f55760d2b027328c989d202cb164.bundle	items_assets_aloeveraitem_9a72f55760d2b027328c989d202cb164.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_aloeveraitem_9a72f55760d2b027328c989d202cb164.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_arrowleafbalsamrootitem_cc4f253b64cadcac469d4594616a453c.bundle	items_assets_arrowleafbalsamrootitem_cc4f253b64cadcac469d4594616a453c.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_arrowleafbalsamrootitem_cc4f253b64cadcac469d4594616a453c.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_artifactpieceitem_4952e5f8f237e82a6c1245b122dce2fd.bundle	items_assets_artifactpieceitem_4952e5f8f237e82a6c1245b122dce2fd.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_artifactpieceitem_4952e5f8f237e82a6c1245b122dce2fd.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_backpackitem_f22176098f9d66536a69f71a2ed8673f.bundle	items_assets_backpackitem_f22176098f9d66536a69f71a2ed8673f.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_backpackitem_f22176098f9d66536a69f71a2ed8673f.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_batteriesitem_721173a3b4077e56118653ca43978532.bundle	items_assets_batteriesitem_721173a3b4077e56118653ca43978532.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_batteriesitem_721173a3b4077e56118653ca43978532.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_binocularsitem_5edb72a8cbd676cff08ade18c6566bbd.bundle	items_assets_binocularsitem_5edb72a8cbd676cff08ade18c6566bbd.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_binocularsitem_5edb72a8cbd676cff08ade18c6566bbd.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_blackberriesitem_3248e23cc2d9d490f334e9589565dfdb.bundle	items_assets_blackberriesitem_3248e23cc2d9d490f334e9589565dfdb.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_blackberriesitem_3248e23cc2d9d490f334e9589565dfdb.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_blueberriesitem_d8f52e495b1ffddf4a5dca451933f59b.bundle	items_assets_blueberriesitem_d8f52e495b1ffddf4a5dca451933f59b.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_blueberriesitem_d8f52e495b1ffddf4a5dca451933f59b.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_blueprintitem_ced9ab9f93eea227df14ded8b49b8b94.bundle	items_assets_blueprintitem_ced9ab9f93eea227df14ded8b49b8b94.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_blueprintitem_ced9ab9f93eea227df14ded8b49b8b94.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_bonearmouritem_b055152368d5bc5b4237addd24b79212.bundle	items_assets_bonearmouritem_b055152368d5bc5b4237addd24b79212.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_bonearmouritem_b055152368d5bc5b4237addd24b79212.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_boneitem_bee3311a32476447f5f95d7758e435bb.bundle	items_assets_boneitem_bee3311a32476447f5f95d7758e435bb.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_boneitem_bee3311a32476447f5f95d7758e435bb.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_bunkerpamphletitem_5ffd09e2f90f1ea77e1d09e28819c22c.bundle	items_assets_bunkerpamphletitem_5ffd09e2f90f1ea77e1d09e28819c22c.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_bunkerpamphletitem_5ffd09e2f90f1ea77e1d09e28819c22c.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_c4brickitem_08ae86617d3e8768e088dfd894ab31cc.bundle	items_assets_c4brickitem_08ae86617d3e8768e088dfd894ab31cc.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_c4brickitem_08ae86617d3e8768e088dfd894ab31cc.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_cannedfooditem_fe7eeef0fa8fd658464d08ef231e9bd2.bundle	items_assets_cannedfooditem_fe7eeef0fa8fd658464d08ef231e9bd2.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_cannedfooditem_fe7eeef0fa8fd658464d08ef231e9bd2.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_canopeneritem_af4216d96bf3693b69986e3fcbf692da.bundle	items_assets_canopeneritem_af4216d96bf3693b69986e3fcbf692da.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_canopeneritem_af4216d96bf3693b69986e3fcbf692da.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_catfooditem_688297a5ea591ddd0b1d44788dce6df7.bundle	items_assets_catfooditem_688297a5ea591ddd0b1d44788dce6df7.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_catfooditem_688297a5ea591ddd0b1d44788dce6df7.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_cerealboxitem_fdf5d1bd1551095d7a9d3fac4ce2ae03.bundle	items_assets_cerealboxitem_fdf5d1bd1551095d7a9d3fac4ce2ae03.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_cerealboxitem_fdf5d1bd1551095d7a9d3fac4ce2ae03.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_chicoryitem_9e8f7d6ad1fe5cff2fc66c90cd76544e.bundle	items_assets_chicoryitem_9e8f7d6ad1fe5cff2fc66c90cd76544e.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_chicoryitem_9e8f7d6ad1fe5cff2fc66c90cd76544e.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_circuitboarditem_6cc864dca4f6fbe6455d1ae83f376358.bundle	items_assets_circuitboarditem_6cc864dca4f6fbe6455d1ae83f376358.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_circuitboarditem_6cc864dca4f6fbe6455d1ae83f376358.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_circuspamphlet_0ec5861d5b9d54cc9ef2c3a4db8069ad.bundle	items_assets_circuspamphlet_0ec5861d5b9d54cc9ef2c3a4db8069ad.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_circuspamphlet_0ec5861d5b9d54cc9ef2c3a4db8069ad.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_clothitem_ea73c756672c6b4056c91f639178e069.bundle	items_assets_clothitem_ea73c756672c6b4056c91f639178e069.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_clothitem_ea73c756672c6b4056c91f639178e069.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_coinsitem_8563856d08e8d464af2387334b4d97fb.bundle	items_assets_coinsitem_8563856d08e8d464af2387334b4d97fb.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_coinsitem_8563856d08e8d464af2387334b4d97fb.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_combatknifeitem_95dd2a7540ad63e576a4abe8fedb294e.bundle	items_assets_combatknifeitem_95dd2a7540ad63e576a4abe8fedb294e.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_combatknifeitem_95dd2a7540ad63e576a4abe8fedb294e.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_cookingpotitem_ada25207465af1739228782b76f385bf.bundle	items_assets_cookingpotitem_ada25207465af1739228782b76f385bf.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_cookingpotitem_ada25207465af1739228782b76f385bf.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_craftedaxeitem_3cf960f37333478c3cdf17429a8fd007.bundle	items_assets_craftedaxeitem_3cf960f37333478c3cdf17429a8fd007.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_craftedaxeitem_3cf960f37333478c3cdf17429a8fd007.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_craftedbowitem_23621e70108cecb540a9254e8436b0e7.bundle	items_assets_craftedbowitem_23621e70108cecb540a9254e8436b0e7.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_craftedbowitem_23621e70108cecb540a9254e8436b0e7.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_craftedclubitem_36b2bb3ce40fd26c4ee560349864a199.bundle	items_assets_craftedclubitem_36b2bb3ce40fd26c4ee560349864a199.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_craftedclubitem_36b2bb3ce40fd26c4ee560349864a199.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_craftedspearitem_176960f6d3f2a9478782ae8b5100afb5.bundle	items_assets_craftedspearitem_176960f6d3f2a9478782ae8b5100afb5.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_craftedspearitem_176960f6d3f2a9478782ae8b5100afb5.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
items_assets_creepyarmouritem_471807d7da06b5935c9d00c81bc3b336.bundle	items_assets_creepyarmouritem_471807d7da06b5935c9d00c81bc3b336.bundle	{UnityEngine.AddressableAssets.Addressables.RuntimePath}\StandaloneWindows64\items_assets_creepyarmouritem_471807d7da06b5935c9d00c81bc3b336.bundle	UnityEngine.ResourceManagement.ResourceProviders.IAssetBundleResource	AssetBundleProvider	
